Date,High,Low,Open,Close,Volume,Adj Close
2021-01-25,11.520000457763672,10.880000114440918,11.489999771118164,11.289999961853027,118954500.0,11.289999961853027
2021-01-26,11.529999732971191,11.119999885559082,11.3100004196167,11.1899995803833,66267500.0,11.1899995803833
2021-01-27,11.170000076293945,10.699999809265137,11.020000457763672,10.789999961853027,82863000.0,10.789999961853027
2021-01-28,11.050000190734863,10.710000038146973,10.84000015258789,10.720000267028809,77388700.0,10.720000267028809
2021-01-29,10.84000015258789,10.449999809265137,10.59000015258789,10.529999732971191,73925800.0,10.529999732971191
2021-02-01,11.4399995803833,10.359999656677246,10.649999618530273,10.829999923706055,157114400.0,10.829999923706055
2021-02-02,11.199999809265137,10.710000038146973,11.140000343322754,10.859999656677246,80440700.0,10.859999656677246
2021-02-03,11.359999656677246,10.84000015258789,10.920000076293945,11.199999809265137,82968600.0,11.199999809265137
2021-02-04,11.619999885559082,11.170000076293945,11.399999618530273,11.369999885559082,106845000.0,11.369999885559082
2021-02-05,11.899999618530273,11.300000190734863,11.800000190734863,11.510000228881836,113402100.0,11.510000228881836
2021-02-08,11.579999923706055,11.3100004196167,11.520000457763672,11.5600004196167,75756700.0,11.5600004196167
2021-02-09,12.039999961853027,11.489999771118164,11.539999961853027,11.930000305175781,102250800.0,11.930000305175781
2021-02-10,12.020000457763672,11.529999732971191,12.0,11.760000228881836,76282500.0,11.760000228881836
2021-02-11,11.739999771118164,11.3100004196167,11.65999984741211,11.449999809265137,55762900.0,11.449999809265137
2021-02-12,11.619999885559082,11.369999885559082,11.420000076293945,11.449999809265137,44401200.0,11.449999809265137
2021-02-16,11.699999809265137,11.380000114440918,11.5,11.539999961853027,48392100.0,11.539999961853027
2021-02-17,11.609999656677246,11.369999885559082,11.609999656677246,11.479999542236328,49554000.0,11.479999542236328
2021-02-18,11.479999542236328,11.300000190734863,11.369999885559082,11.430000305175781,37777100.0,11.430000305175781
2021-02-19,11.59000015258789,11.460000038146973,11.520000457763672,11.579999923706055,48615600.0,11.579999923706055
2021-02-22,11.9399995803833,11.5,11.520000457763672,11.699999809265137,62183000.0,11.699999809265137
2021-02-23,11.649999618530273,11.130000114440918,11.59000015258789,11.619999885559082,72904500.0,11.619999885559082
2021-02-24,12.399999618530273,11.640000343322754,11.670000076293945,12.270000457763672,95152800.0,12.270000457763672
2021-02-25,12.399999618530273,11.720000267028809,12.220000267028809,11.760000228881836,75249400.0,11.760000228881836
2021-02-26,11.979999542236328,11.539999961853027,11.890000343322754,11.699999809265137,69614500.0,11.699999809265137
2021-03-01,12.079999923706055,11.779999732971191,11.869999885559082,11.979999542236328,43172800.0,11.979999542236328
2021-03-02,12.800000190734863,11.9399995803833,12.039999961853027,12.550000190734863,104789000.0,12.550000190734863
2021-03-03,12.609999656677246,12.140000343322754,12.609999656677246,12.170000076293945,80169700.0,12.170000076293945
2021-03-04,12.460000038146973,11.630000114440918,12.239999771118164,11.930000305175781,88339600.0,11.930000305175781
2021-03-05,12.289999961853027,11.670000076293945,12.0600004196167,12.270000457763672,79345700.0,12.270000457763672
2021-03-08,12.880000114440918,12.300000190734863,12.390000343322754,12.649999618530273,86129700.0,12.649999618530273
2021-03-09,12.760000228881836,12.380000114440918,12.760000228881836,12.569999694824219,61568700.0,12.569999694824219
2021-03-10,12.979999542236328,12.619999885559082,12.720000267028809,12.90999984741211,62111200.0,12.90999984741211
2021-03-11,13.0600004196167,12.75,12.9399995803833,12.8100004196167,56536500.0,12.8100004196167
2021-03-12,13.430000305175781,12.770000457763672,12.779999732971191,13.369999885559082,87160100.0,13.369999885559082
2021-03-15,13.619999885559082,13.050000190734863,13.390000343322754,13.199999809265137,64476000.0,13.199999809265137
2021-03-16,13.149999618530273,12.430000305175781,13.0600004196167,12.489999771118164,125425300.0,12.489999771118164
2021-03-17,12.699999809265137,12.220000267028809,12.34000015258789,12.6899995803833,109324400.0,12.6899995803833
2021-03-18,13.010000228881836,12.4399995803833,12.699999809265137,12.489999771118164,76733300.0,12.489999771118164
2021-03-19,12.949999809265137,12.550000190734863,12.850000381469727,12.829999923706055,90885200.0,12.829999923706055
2021-03-22,12.930000305175781,12.510000228881836,12.850000381469727,12.850000381469727,81362100.0,12.850000381469727
2021-03-23,12.680000305175781,12.119999885559082,12.569999694824219,12.210000038146973,73020200.0,12.210000038146973
2021-03-24,12.529999732971191,12.119999885559082,12.359999656677246,12.140000343322754,54534400.0,12.140000343322754
2021-03-25,12.350000381469727,11.720000267028809,11.9399995803833,12.319999694824219,54201800.0,12.319999694824219
2021-03-26,12.489999771118164,12.0600004196167,12.430000305175781,12.300000190734863,49239800.0,12.300000190734863
2021-03-29,12.359999656677246,12.069999694824219,12.199999809265137,12.149999618530273,44747900.0,12.149999618530273
2021-03-30,12.479999542236328,12.109999656677246,12.15999984741211,12.460000038146973,49762300.0,12.460000038146973
2021-03-31,12.539999961853027,12.210000038146973,12.460000038146973,12.25,60456900.0,12.25
2021-04-01,12.289999961853027,12.020000457763672,12.279999732971191,12.170000076293945,61907500.0,12.170000076293945
2021-04-05,12.779999732971191,12.329999923706055,12.390000343322754,12.699999809265137,82332700.0,12.699999809265137
2021-04-06,12.989999771118164,12.640000343322754,12.699999809265137,12.920000076293945,67499400.0,12.920000076293945
2021-04-07,12.930000305175781,12.65999984741211,12.869999885559082,12.729999542236328,42264000.0,12.729999542236328
2021-04-08,12.760000228881836,12.430000305175781,12.670000076293945,12.510000228881836,52622000.0,12.510000228881836
2021-04-09,12.619999885559082,12.390000343322754,12.489999771118164,12.510000228881836,40555400.0,12.510000228881836
2021-04-12,12.550000190734863,12.319999694824219,12.5,12.380000114440918,40422800.0,12.380000114440918
2021-04-13,12.449999809265137,12.100000381469727,12.390000343322754,12.199999809265137,51556000.0,12.199999809265137
2021-04-14,12.489999771118164,12.199999809265137,12.199999809265137,12.239999771118164,49877500.0,12.239999771118164
2021-04-15,12.319999694824219,12.130000114440918,12.300000190734863,12.239999771118164,38209300.0,12.239999771118164
2021-04-16,12.359999656677246,12.1899995803833,12.319999694824219,12.229999542236328,33132900.0,12.229999542236328
2021-04-19,12.25,12.020000457763672,12.220000267028809,12.109999656677246,39063500.0,12.109999656677246
2021-04-20,12.0600004196167,11.350000381469727,12.0600004196167,11.449999809265137,83170800.0,11.449999809265137
2021-04-21,11.739999771118164,11.180000305175781,11.359999656677246,11.729999542236328,49641100.0,11.729999542236328
2021-04-22,12.149999618530273,11.829999923706055,12.0600004196167,11.9399995803833,73064400.0,11.9399995803833
2021-04-23,12.239999771118164,11.869999885559082,11.970000267028809,12.220000267028809,51833300.0,12.220000267028809
2021-04-26,12.4399995803833,12.229999542236328,12.279999732971191,12.270000457763672,40863800.0,12.270000457763672
2021-04-27,12.5,12.270000457763672,12.289999961853027,12.489999771118164,42037800.0,12.489999771118164
2021-04-28,12.600000381469727,12.390000343322754,12.600000381469727,12.430000305175781,68023400.0,12.430000305175781
2021-04-29,11.90999984741211,11.140000343322754,11.90999984741211,11.260000228881836,230430600.0,11.260000228881836
2021-04-30,11.539999961853027,11.329999923706055,11.359999656677246,11.539999961853027,90786500.0,11.539999961853027
2021-05-03,11.680000305175781,11.430000305175781,11.5600004196167,11.630000114440918,61987300.0,11.630000114440918
2021-05-04,11.550000190734863,11.229999542236328,11.529999732971191,11.40999984741211,71007700.0,11.40999984741211
2021-05-05,11.640000343322754,11.399999618530273,11.5,11.609999656677246,64495500.0,11.609999656677246
2021-05-06,11.760000228881836,11.479999542236328,11.550000190734863,11.739999771118164,50032800.0,11.739999771118164
2021-05-07,11.829999923706055,11.520000457763672,11.649999618530273,11.819999694824219,41525800.0,11.819999694824219
2021-05-10,11.930000305175781,11.699999809265137,11.779999732971191,11.710000038146973,51703500.0,11.710000038146973
2021-05-11,11.760000228881836,11.420000076293945,11.449999809265137,11.579999923706055,56882600.0,11.579999923706055
2021-05-12,11.680000305175781,11.279999732971191,11.539999961853027,11.329999923706055,55663100.0,11.329999923706055
2021-05-13,11.680000305175781,11.350000381469727,11.359999656677246,11.550000190734863,56598500.0,11.550000190734863
2021-05-14,11.869999885559082,11.619999885559082,11.649999618530273,11.84000015258789,48619200.0,11.84000015258789
2021-05-17,12.180000305175781,11.789999961853027,11.819999694824219,12.149999618530273,52201700.0,12.149999618530273
2021-05-18,12.529999732971191,12.130000114440918,12.289999961853027,12.140000343322754,72472900.0,12.140000343322754
2021-05-19,12.210000038146973,11.850000381469727,12.029999732971191,12.109999656677246,70220800.0,12.109999656677246
2021-05-20,12.6899995803833,12.300000190734863,12.520000457763672,12.489999771118164,106243900.0,12.489999771118164
2021-05-21,13.470000267028809,12.569999694824219,12.699999809265137,13.329999923706055,200958600.0,13.329999923706055
2021-05-24,13.380000114440918,12.920000076293945,13.380000114440918,13.0600004196167,111374300.0,13.0600004196167
2021-05-25,13.430000305175781,12.800000190734863,13.130000114440918,12.8100004196167,113383400.0,12.8100004196167
2021-05-26,13.949999809265137,13.100000381469727,13.15999984741211,13.899999618530273,227538700.0,13.899999618530273
2021-05-27,15.050000190734863,14.119999885559082,14.380000114440918,14.880000114440918,278939100.0,14.880000114440918
2021-05-28,15.050000190734863,14.40999984741211,15.010000228881836,14.529999732971191,152105300.0,14.529999732971191
2021-06-01,14.84000015258789,14.460000038146973,14.720000267028809,14.8100004196167,89071000.0,14.8100004196167
2021-06-02,15.020000457763672,14.680000305175781,14.899999618530273,14.90999984741211,77517200.0,14.90999984741211
2021-06-03,16.059999465942383,14.989999771118164,15.149999618530273,15.989999771118164,179671400.0,15.989999771118164
2021-06-04,16.450000762939453,15.800000190734863,16.329999923706055,15.970000267028809,151788000.0,15.970000267028809
2021-06-07,16.200000762939453,15.649999618530273,16.010000228881836,15.880000114440918,90915300.0,15.880000114440918
2021-06-08,15.800000190734863,15.329999923706055,15.760000228881836,15.630000114440918,93891100.0,15.630000114440918
2021-06-09,15.619999885559082,15.390000343322754,15.600000381469727,15.479999542236328,60079100.0,15.479999542236328
2021-06-10,15.779999732971191,15.079999923706055,15.59000015258789,15.109999656677246,78147500.0,15.109999656677246
2021-06-11,15.430000305175781,15.170000076293945,15.300000190734863,15.279999732971191,50613500.0,15.279999732971191
2021-06-14,15.300000190734863,14.819999694824219,15.229999542236328,14.869999885559082,82666000.0,14.869999885559082
2021-06-15,15.15999984741211,14.760000228881836,14.90999984741211,15.0,62612700.0,15.0
2021-06-16,15.289999961853027,14.880000114440918,15.100000381469727,15.020000457763672,69112900.0,15.020000457763672
2021-06-17,15.399999618530273,14.579999923706055,15.300000190734863,14.770000457763672,126653100.0,14.770000457763672
2021-06-18,14.770000457763672,14.4399995803833,14.539999961853027,14.520000457763672,76162700.0,14.520000457763672
2021-06-21,14.899999618530273,14.550000190734863,14.630000114440918,14.779999732971191,63385000.0,14.779999732971191
2021-06-22,15.109999656677246,14.819999694824219,15.020000457763672,14.90999984741211,65545900.0,14.90999984741211
2021-06-23,15.529999732971191,15.029999732971191,15.140000343322754,15.420000076293945,94985700.0,15.420000076293945
2021-06-24,15.550000190734863,15.149999618530273,15.539999961853027,15.260000228881836,79859800.0,15.260000228881836
2021-06-25,15.520000457763672,15.180000305175781,15.239999771118164,15.1899995803833,111520200.0,15.1899995803833
